formula,energy
Cr2P4,-0.4339976147619045
As4Te6,-0.015063938000000119
Ge12N16,-0.26065806993142865
As16Zn8,-0.15483076875000046
C12Er8,-0.26946768725000114
O3Tm,-2.012932458437501
Mn2P8,-0.3608025337142863
C12Tm8,-0.2723441342499996
Sb24Sr16,-0.7970571204999999
SZn,-1.14030335453125
Co4Sb8,-0.17234860999999965
O28Si14,-3.2722968153571426
O20Si4Y8,-3.808669152968749
C2Ca2O6,-2.7029361910000005
Np2Si4,-0.25759925791666777
O24Si12,-1.4694144105555564
C2B18,0.30870491412500056
K4O12V4,-2.4219586003500013
O16Si8,-3.28080059125
Ga2Ti6,-0.31737280624999986
Np8S12,-1.870818726937499
Pt3Sc,-1.0509071199999998
F8O8S4,-2.1307898802885
H40B16,-0.16001043181190408
HZr,-0.3937376743100005
Nd2Te4,-1.2604873091666675
InP,-0.2098130427380962
HoSn3,-0.3922405575000001
Cd8I16,-0.59110126375
Ni2P4,-0.3594473414285713
Ge12Ir3,-0.1694907139999998
HoIr,-0.8743587974999993
O28Ti16,-3.425580226856061
Nd2O18P6,-3.0061561919368134
B16Tm4,-0.5744221728333336
H6U2,-0.36704448021500014
Co20Y32,-0.16998501403846195
Bi3O2,-0.9757225575
OSc,-3.2516764956250013
Os16Si24,-0.4545852309999986
O96Si48,-2.579775457916667
Os8Si12,-0.4241453715000006
O4Pt3,0.23148746642857226
Ca3O8P2,-3.3016522028296698
K4N4O8,-1.394327668219999
Co4Zr2,-0.30916690333333463
Ho2Ir4,-0.8191245433333331
BrCu,-0.2540413499999996
Rh4Y2,-0.7346292499999999
K2O16V6,-2.3754452815
CeO2,-3.945073410833331
H2Y,-0.7974545224133335
CoPt3,-0.06348843999999954
F4Pb,-2.2176629809520003
O56P20Y4,-2.8376813831607137
Ce2Co4,-0.24886888333333346
Cu4P8,-0.11341966059523755
Li2O4U,-2.9688165335714283
Ca2Li4MgN6Si2,-1.1259942192853336
Pd16S7,-0.4480463055842396
Cd6I12,-0.5910235305555555
P2V2,-0.8142658760714294
O4Ti2,-3.5127858063888886
Al4Ho2,-0.5151364466666664
Mn4Zr2,-0.1865588883333326
Mg24N32Si8Sr8,-1.1543048171688892
Al6Zr2,-0.48516448125
Al16Ba4O28,-3.4395912703125
CeZn5,-0.24995934583333346
O20P4V4,-2.5092840297704084
B16La4O30,-3.120494187283333
CePb3,-0.34327596499999924
NZn,0.5099386063100004
GdMg,-0.0964517900000006
Ba4Ca2O36P8V4,-2.9156570316137578
Ga2Yb2,-0.5129277299999999
F4Ni2,-2.128272244126666
O16Ti8,-3.4073756409722233
LaPb3,-0.4289857025000003
HoIn3,-0.39710374874999976
Ni8Si4,-0.5499704374999995
H4Ca2,-0.6015377515799999
Cu3Pt,-0.13689798999999958
Mg16O48Si16,-3.2421132052500017
B24Li4O46Sr8,-3.0348254621646333
Ba8O28P8,-3.2391998143668834
Mg16O48Si16,-3.241857254625
I6Sm2,-1.399012248125
Al8Eu4O16,-3.4273817914285707
Li8N3O,-0.6564844873658325
Mn10Si6,-0.34910855687499964
Al2BaO8Si2,-3.4654119338461533
Nd4Te10,-1.1099399742857148
CsF,-2.8570535161984485
N2Pd4,0.5148484525400008
Mg34Sr4,-0.04182287105263146
K8P8,-0.4131362325714285
Se12Tb8,-1.8774201484895836
Al2K2O24P8,-2.8155531806428566
Au2Ge2Tb2,-0.8375197377777776
B10Li2Na4O28P4,-2.7983319347966273
O28P8Si4,-2.7994083093035727
Na48O56Si16,-2.5228479101666674
Eu4N12O36,-1.4202475714146148
Nd2Ru4,-0.1321369608333344
K8O3P,-0.8820605599910714
Na8P8,-0.3863196973214285
K8O14P4,-2.626197301541209
As2Te2Th2,-1.1687753549999993
K6Sb2,-0.4049858547499998
SiU3,-0.2124917199999992
K4N4O12,-1.4993013058260003
Cu2La2Pb2,-0.4049008899999998
B4Cs4Li4O30P8,-2.7732915887227416
Hg3Se3,-0.17267687929687506
As2K6,-0.3230282710000001
Mg4Si2,0.0072402199999999075
B2Ni2,-0.2395237683333331
Cu18P6,-0.01988355511904712
La2Sb2Te2,-1.2720412483333334
BaCaO2,-2.8781992899999995
O48Si24,-3.2736377444444447
Cu2LuS2,-1.0063769076249998
Ba2Zn,-0.13587225500000008
FRe3,0.2631934628275019
Ge8Li30,-0.3265104826315789
Cu2Ho2Sn2,-0.5503608516666674
AlNiTi2,-0.26022125083333325
HoMn12,-0.0068036357692296155
HfOs,-0.7099861399999979
O3SnTi,-2.613058279083334
CRe3,1.3827154796875014
Ga2P2,-0.2711972710714283
Mg16O48Si16,-3.2316170260000003
O6Tb4,-3.5024591120833337
BaO3Ru,-2.1302499577500016
Hf6Sb6,-0.5434558808333337
RuTa,-0.2823182525000014
Cr2N2Zn,0.2900549440480006
H6F8K2,-2.2615188035775
In4S4,-0.7993796111979172
Cu2S2Tb,-1.0828238142916675
Hf4Pd12,-0.88104344
Pd6S2,-0.3788719822656255
Cd17I34,-0.5919621353921569
IrO3Sr,-1.8923978367500005
CPt,0.9035365506249996
ErRh,-0.9502905275000008
O48Si24,-3.2565175558333337
H3KMg,0.7076498052280001
H6Gd2,-0.6853509427150001
O8U3,-3.7182512509090913
S10Zn10,-1.1287316045312508
Au2Hf,-0.5616265816666667
CdO3Ti,-2.4987465410833343
CdTe,-0.2835127274999998
O3VZn,-1.6676240777499998
LaP,-1.5671080160714288
N3Sr4,-0.4670533267342855
Cr3Fe,0.25897152500000153
C12Pu8,-0.012723458000000677
O8Si4,-3.030262335
CrN,-0.6644371761899991
BaMnO3,-2.3714062849419992
O30Ti19,-3.3459920486564614
AgY,-0.3353372800000001
Sb2Te3,-0.1279510200000004
Al4Er2,-0.5089232400000002
Mg2Te2,-0.8265669149999999
Be12F24,-3.570257127737777
Re8U4,6.814249999820277e-05
Ce5O9,-3.938925537946428
BaF2,-4.18138769746
DyS,-2.3267646970312508
OSr,-3.0927017456249994
N2Pd2,0.8625701813100006
Be3N2,-1.0172007199519997
Au2Lu,-0.8911061833333331
MnO3Zn,-1.2600777919419996
S2Ta,-1.472546959375001
Ni2Sb4,-0.19763097166666674
C3Al4,-0.09135634517857076
As14Re6,-0.07758137175000003
Al10Ba6,-0.22890805874999964
Nb2O5,-3.0432599437500008
B8O20Sr8,-3.2234856827314813
Na6P2,-0.3405449855357148
Ge2Ni4,-0.27643378000000024
B2Cr2,-0.5274576283333321
O96Si48,-3.2293988994444454
Al6Pr2,-0.4399763874999998
O18Ti10,-3.4420446228273813
Ni32Tm16,-0.4980263320833333
Nb16O40,-3.0427980882142864
O24Si12,-3.2425419727777776
MnV,-0.281895445
O64Si32,-3.201278308229167
Ag8Te4,-0.06384953916666684
CdHg2,0.029090478333333374
K4P6,-0.43728018248571415
O5Ti5,-2.8777117399583334
EuGe2,-0.5160844250000002
Ca3Tl,-0.17524004437500065
In2Nb6,0.041402464166667485
Br6Sm2,-1.901653449375
F4Mg2,-3.73609268746
Co4Hf2,-0.3680198716666681
HfRh3,-0.7522429987500008
Co5Tb,-0.09949662055555446
La4Ni6,-0.3214182480000005
BFe2,0.07047806777777765
S16Zn16,-1.13964953484375
AgSm,-0.28349285624999965
Hf2V4,0.028875523333332136
Cs16O32Si12,-2.809583959821839
Te20U4,-0.3461624800000009
O32Si16,-3.2759751772916665
AgCd,-0.07586031249999993
Au2Pb4,-0.08410111499999988
I6La2,-1.5471306450000002
C2La,-0.1550217758333332
B16Ru22,-0.14237556307017485
Br6Nd2,-1.9163356618749996
O16Si8,-3.2112561170833325
Hg8I16,-0.3140528316666667
Os8Si16,-0.4519206075
Bi8Th6,-0.6196628942857144
O14V8,-2.3095555612500003
O12P4Rb4,-2.6823432777475373
Bi4K2,-0.2898880360000001
B8Cl8,-0.6626940668383332
O3V7,-0.4176559093750001
Cl6Ti2,-2.0275302078616666
Cl6Np2,-2.1662825596325
F2Pb,-2.7008342174599997
As4Fe4,-0.20057370000000047
Hf3Te2,-0.6075383430000002
O92Si46,-3.2761501367753625
P20Yb4,-0.3954553892857143
Cd2Pd2,-0.4112721924999998
O6Si3,-3.2720795563888894
Al8O36Y16,-3.821050499583333
Al20Mn6,-0.2346234426923082
Pb4Pd2,-0.2074606033333334
O4Pu6,-2.108058152625
LuSe,-1.5823228342968756
Be12Ti,-0.059218275128205176
As2Te3,-0.003705826000000201
B6La,-0.5608597171428583
Er10Sb6,-0.8832678893750003
Ca2Ga4,-0.5149619391666671
Cr2O4,-2.0541697325
O32Si16,-3.2761340479166656
F24V6,-2.9738271742853337
Al6Nd2,-0.4454607406250002
O10V4,-2.2715505637500004
C8K8O24,-1.7435979911000004
CuY,-0.23551518000000016
Ga4Pd8,-0.638204734166667
Ca12N8,-0.9115345604519994
AgMg,-0.24490260500000005
O16Si8,-3.2754408608333327
Al32Ni24,-0.6258222982142863
P4V8,-0.7862547623809526
Cu4Y2,-0.2656615033333338
MgSr,-0.055668599999999964
Bi4,0.21062680750000015
B16Ho4,-0.5957938313333331
Cr6O2,-0.25177741031249923
KO8Ru4,-1.4892959690769223
Si2Y,-0.5361022599999998
Mn2S2,-0.9308473645312496
Si2V6,-0.4652579024999994
Be8V4,-0.2145518491666666
Mn5O8,-1.8997141972923064
CaTl,-0.4435762212500003
In3Ni3,-0.18573078999999973
Sn10Sr6,-0.565801795
FGe3,-0.4786521927974996
B2Mn,-0.283943591111111
Fe4Tb2,-0.06528614944444537
Cl120Ta48,-1.7104849047095232
K16Pb36,-0.15476245053846108
HoZn,-0.3437104500000001
Cd6I12,-0.5919541038888888
F6Ga2,-2.9473407121425
I4Pb2,-0.6700597116666668
B6Ce,-0.5165554314285714
O2Sr,-2.206512844166666
NbO,-1.5022472856249998
Ca2Si4,-0.38278646083333295
Ag4O8S2,-1.3689816541517854
B8O12,-2.794576409416666
Cr2O4,-2.0552389575000007
B16Er4,0.5398543661666672
Al4La2,-0.4912335416666664
C4Ba2,0.08562601083333378
F3Nb,-2.9574480921425
Pb4Pt2,-0.14742241833333306
La2O3,-3.86153442075
CaPb3,-0.3301490443749997
I32Si8,-0.3783780337499998
Nb3Si6,-0.5452686433333329
As4Co4,-0.2958388862500003
Si4U6,-0.1448805109999995
MnTe,-0.03817501499999931
Na4P20,-0.176464470535714
P28Sr6,-0.4676233952941176
H14F8N2,-1.5656552785399995
Cl8F24,-1.1207972017075
O16V8,-2.4515553354166664
N72Pb12,0.09247114284095287
O4Ti3,-3.149860906428572
Al8Lu12,-0.323896603
Nb28O70,-3.050847319770408
Ag2Th,-0.17606308666666712
Al8Lu8,-0.3972803156249993
Cd7I14,-0.5920253888095239
CeIn3,-0.3945097675000002
H2Br2,-0.3300210243099997
Cr20O48,-1.8473333963235297
Al11La3,-0.38879819857142855
Pt2V,-0.5524171299999997
B16Sm4,-0.5873100088333338
O64Si32,-3.258432758437499
Al4Ho8,-0.2936163600000003
Nb2Sb4,-0.26693694333333323
F6KP,-3.1105543871603567
P6U2,-0.6071206341071429
Au6Cd18,-0.13121817250000026
Cl6Dy2,-2.696853616195
H44F32N4,-1.6907896199609995
Si2Sr4,-0.2889633083333329
O8V4,-2.4646383474999998
O4S4Zr4,-2.914955810104165
In4Pd8,-0.5139656919444455
Ge3Np,-0.21580377343749912
O24Si12,-3.2728653730555566
O32Si16,-3.2847129075
O24Si12,-3.271795260277779
AsY,-1.5511265525000004
LiTl,-0.2309302325
Hg4Pt,-0.097579118
Er2Pt4,-1.1112748049999996
C39Si39,-0.2046697471955128
Ge3O6,-2.093891209166667
GeTe,-0.09100323749999983
Si6Sr10,-0.2851077156250001
Mn24O48,-1.7192903228199994
O48Si24,-3.2732534719444453
Ge24Os16,-0.07373354199999937
O96Si48,-3.2731473190277782
S26Zn26,-1.1397215443389432
Cu24Pr4,-0.1206649014285708
Mg18Pd6,-0.4286776920833336
BN,-1.465797164523334
C38Er30,-0.34251823209558885
Ga2Li4,-0.29832408999999976
Hg2Ho,-0.3723171383333329
Co34Y4,-0.08923157763157974
Np4Si4,0.0764512893750009
Pd4Sn4,-0.5362730124999997
As4Ru4,-0.26257242375
N4Pd2,0.0893047067466668
Ge6Nb3,-0.33949031888888864
Hg2La,-0.4839903700000002
Pb8Pt2,-0.12426792900000053
Rh6Th14,-0.5878936045000003
O64Si32,-3.2663524851041665
Sb6Sm8,-1.0490262171428573
Cd2,0.0
Ga3Sc,-0.4873722699999998
O64Si32,-3.268587281770833
B2Ta,-0.6518895877777773
Dy,0.14501584000000012
Er2,0.0
GeSe,-0.21064086179687447
O24Si12,-3.2349614019444446
Al3V,-0.2860501150000001
F8Sn4,-2.588273784126667
PZr,-1.3322498310714297
NNb,-0.8323871711899997
Ni6Zr2,-0.4554116062500002
RhSm,-0.7338152562499998
Er,0.027980845000000087
O10Si5,-3.2594283535000006
La2S2,-2.214485834531251
AlRh,-1.0904238350000002
K5Sb4,-0.3809857844444444
Dy4,0.020157472500000214
Dy6O9,-3.983781958749999
Ho4O6,-1.9261542897500008
Bi2O4,-1.4523346791666671
O4Re2,-1.7834821299999994
Pd3Yb,-0.6937239100000001
Mn12P4,-0.38133908053571375
In2La4,-0.3457682461111122
Mn3Si,-0.3217474899999999
O16U8,-3.7739836775000013
Tl3Y,-0.22859510375000006
O44Ti26,-3.396232417119049
Si4Sr8,-0.3670492758333334
C14B56,-0.002541459797618017
N13Nb16,-1.0704305745151714
C2Yb,-0.05084115916666695
Al9Tb3,-0.434480184166666
FeRh,-0.045460775000001334
B16Li8O28,-2.818847479455129
O68Si34,-3.269766175931372
PYb,-0.7386080460714286
F8V2,-2.962419432952
OTi2,-2.0432871248611115
B2Sm,-0.3921021752777776
Ge2W,0.0673254166666671
RuSi2,-0.25006803499999936
Ir4Yb2,-0.6075391649999998
H3Tb,-0.6478399022983332
Bi2,0.0
Cd2Th,-0.18081673666666676
HgHo,-0.4804121824999998
FTl3,-0.7118888902974998
F16V4,-2.9953083069520012
BaGa2,-0.4549937733333334
K4N12O16,-0.9319274843925004
Al8Ca4O24Si4,-3.4117504272500008
K32Si32,-0.06548510837499988
O10V4,-2.2897243694642864
F8Sn4,-2.5885082582933334
Cu4P40,-0.04400781967532391
Bi2,0.06690271500000032
SmTl,-0.3785336037499998
Co5Dy,-0.1062012266666675
O4Sn2,-2.1225567308333333
Ag2Th4,-0.07145551499999908
Bi3Sr,-0.43687168875000015
Te6Y2,-0.9297029275000002
O32Si16,-3.077354180416666
Sn6Ti10,-0.3462644810416666
NdSb,-0.92947575125
Al3O12P3,-3.1288548200793644
Pd8Se8,-0.3242714074218753
PSn,-0.0018026985714287849
Ga4Mg2,-0.11711876166666653
O8Re3,-1.899530375681819
Er4Mn8,0.040991082500000914
OYb,-3.6487615506249993
Ge8Li8,-0.282723238125
Cl16Re4,-1.060588811108
Fe4Lu2,-0.1757768816666676
DyPt3,-1.022732594999999
CaGa4,-0.35738189150000005
As8Th6,-1.3408799921428576
F4Sn,-2.7296404559519987
Er6O9,-4.025224778083335
B20Na3,-0.059609166449275636
B6Fe23,-0.17366998862069127
Cd6Tb2,-0.2867959770833333
Ga32Ni24,-0.3895262878571423
O36Si18,-3.2620376321296307
Ga6Mg12,-0.12667580722222185
Se2Zn2,-0.7065919467968751
O16Si8,-3.244197725833333
Te3Zn3,-0.3169477425
Hg2Pt,-0.0585974966666664
P2Ta2,-0.25888221357142704
O12Pb8,-1.21037402675
Ag3Tm,-0.11994802499999935
CrPt3,-0.2582038749999995
O24Si12,-3.1406068894444457
Fe5Y,-0.04814845166666733
C11Si11,-0.17358861801136394
Cd9I18,-0.5904606994444445
C3B2Th3,-0.4185064936979169
As2Ni2,0.053965717499999684
O8V4,-2.3241487516666672
O16Si8,-3.2795808137499995
CI4,0.5334171962499997
O96Si48,-3.2720334211805566
Ga3Hf,-0.3778511237500002
PrPt3,-0.8017630199999992
Cd2Sm,-0.33980474749999995
As4Cl12,-1.1598588724449996
Cd14Th12,-0.13674906576923115
O9Pr6,-3.7239487187500018
F10V2,-2.788778785158333
Ru4Si4,-0.6470858250000004
Si2Zr4,-0.7794757683333344
BiCe,-0.7821081924999991
B4Mg4O10,-3.035321469953704
Al3Ho,-0.4150978912500003
F20V4,-2.8190685330750007
Fe24N8,-0.1647933562199988
H4Br4,-0.30618916680999986
B16S32,-0.8371068393055564
F18Mn6,-2.7499954015491674
Al3Ni5,-0.5694298599999996
CBaO3,-2.6747408645000013
Bi6Sm8,-0.7999639271428569
Er4F12,-4.492670135892499
I6Sb2,-0.3623804312500001
Al16K16O32,-2.9277933643437497
Mn16O56,-0.9006752759077775
Ba10Sb8,-1.0498155966666662
Dy24Se44,-1.6706745964430143
Al4La4,-0.4011080712500004
Cr3O8,-1.6671810572727268
HCr,-0.052261509309999184
Ga2Sr,-0.4978567366666669
CdCe,-0.11515808749999977
Ge4Sr8,-0.5365368383333333
Ca9N6,-0.8956940901186671
HNi2,-0.05061387954000018
Ir6Mg26,-0.2496080184374998
O30U10,-3.4895477174375022
O16Si4Zn8,-2.3753363364285707
CdTm,-0.30962980249999994
Ho2Ni4,-0.4631752999999996
Pb16Y20,-0.1751892386111117
Li8O16S4,-2.4211166762946426
Ba4Eu8O16,-3.0921405110714297
Cd15I30,-0.5905842483333336
O15V6,-2.271874277559524
NpSb,-0.18869981187499896
H2Yb,-0.6483755424133335
K3V,0.8837796215000001
GaP,0.17296137392857158
Rh26Sc114,-0.4194285737857147
Li2Te,-1.0441659466666666
Cr2Te2,-0.04120932499999963
Si38Te16,0.03487565129629723
In6S8,-0.8626211266071431
B2Cl6,-1.4166441641116672
S7Y5,-2.4634013090364597
DyZn,-0.33814006249999995
B6Ni23,-0.19039023793103407
C2Li4O6,-2.260297307083334
In4O6,-1.9839850200833338
Ga8P8,-0.2363428335714284
MgTe,-0.8733390500000002
B18Br18,-0.3451380813888889
Hg2Pd2,-0.16852111999999986
O8Tc4,-1.899933420833334
Ni24Si16,-0.5229266045000003
O24Si12,-1.831241677777777
O6Sr2Zr2,-3.6598665327500006
O8Si4,-3.2786096275
N12Ta10,-0.4859061199345456
CU3,0.4742145003125007
Cl36Pt12,-0.8378478474450001
Ga2Tb,-0.6542923711111115
O8V4,-1.992591135833334
O2Pb2,-1.0742474856249995
O8Si4,-3.2818202949999997
O48Si24,-3.2734977980555566
O24Si12,-3.0614923116666666
H2Sm,-0.7501390232466664
Ho10Sb6,-0.90591407375
Ge4Tm2,-0.5899128149999994
B4Co12,-0.17845719979166666
O56Si28,-3.2768921810714287
SnTe,-0.2855515825000001
ClTl,-1.2652418991300003
O2Ti12,-0.9187364180357146
K2Nb2S4,-1.4958048865312508
O2V2,-2.0788266981250008
H3Pb,0.660757028535
Bi12Ho20,-0.6628247025000009
Ga3Ho,-0.51171225625
Ag3P,0.20910242446428606
O4V2,-2.4826554891666675
O8P2V2,-2.705783567857144
B48,0.1526810281249998
Te2Ti2,-0.3642939883333343
K8N3O,0.09120557563416654
B48O6,-0.6032670038425918
SmTl3,-0.27436693187499994
DyMg3,-0.06651033999999978
Cd9I18,-0.5914745872222221
NZn3,0.6641569556550002
Na12Te36,-0.38705763458333386
As2Cr4,-0.05209212833333273
Ca6N4,-0.7488422864519989
N12O6Si12,-1.5628900578686664
O12Sn10,-1.776959965681819
B2O6Ti2,-3.0151147184166667
RhTi,-0.7177147883333337
Pb18Pd26,-0.25070493386363585
As8O12,-1.6345049982499993
LuPb3,-0.16500783999999946
LuRu,-0.4631008925
Mg8Y4,-0.08622255750000048
H12O16P4,-1.949619790062857
O14P4Si2,-2.7130523638035724
Mg8Tb4,-0.0683212652777776
NaPb3,-0.10415913375000008
ScZn12,-0.122890836153846
H8F2N2,-1.1793334038416663
Nd16S24,-2.4498441656875016
Mn2O4,-1.7789299661533338
C14Si14,-0.20479441366071427
Nb2O4,-2.8735290191666665
S4Tb2,-2.118586695486112
B16Tb4,0.5398881230000001
AuSb3,0.050743911250000114
Ru2Zn6,-0.13677638750000032
Ir2Si6,0.08666148124999927
Co4Sm2,-0.08974693250000006
H18Y6,-0.7101467102150002
O3U,-3.6286202609375007
La10Si6,-0.597900036875
NTa2,-0.9331790341266656
Cu6P2S8,-0.6034655441741075
Cr6O2,1.972430454687501
CCe,-0.054761579374999585
Er10Ge6,-0.80261827
ReTi,-0.399324877083334
B2W4,-0.2606483872222232
O4Th6,-2.3120106375000007
F8Mn2,-2.348784402143999
C2K4O3,-0.9601628114722224
Mn2Pd6,-0.22704708999999926
Ba4I8,-1.7994037474999998
HV,-0.2286762793100001
H18Gd6,-0.6894318952150004
F4Pb2,-2.6977280207933334
N2Pd4,0.4261947358733333
S8Zn8,-1.12895498328125
Nd2Zn22,-0.21021211104166626
O6V32,0.6108750937500007
LuRh,-1.029815985
Te8Y28,-0.5524986902777782
As16S12,-0.3960207803125004
La3Tl,-0.2293021312500008
O12Si6,-3.0514208130555565
Cd12I24,-0.5917094941666667
N8Zr6,-1.6581708935028558
Pa,0.01993374000000081
Mn12O16,-1.850212803268571
Ca12Li4N20Si8,-1.314414521081818
B2N2,-1.468431684523333
Pt3V,-0.4426651749999992
CdO,-1.3824012731250002
As2Na6,-0.42136513125
NpTe,-0.534432534375
Hg4O8S2,-1.4556757627232138
Pt4Si6,-0.5242742090000008
B2Cr,-0.34106572111111194
Ge4Hf2,-0.4740786533333328
O20Si10,-3.2556271025
Al6Zr10,-0.3541220650000012
PrSn3,-0.49541822625
FLi,-3.1808801980949997
Cd10I20,-0.5912072033333333
La16S24,-2.5754980739375006
O8Si4,-3.2804245491666664
Cd12I24,-0.5910934577777778
Ba4Cs8O28P8,-2.9029206137874595
O8Ta2Y2,-3.7353214708333295
Br2Hg2,-0.4273906074999999
F6Ti2,-3.691626921309167
Cr2F4,-2.8356771591266665
Hg4O4,-0.6466492543749998
DyIn,-0.4504176366666664
Mg18Sn10,-0.17541660821428556
GaP,-0.40612931607142855
Sb2Te2Th2,-1.0393631
S20Zn20,-1.139487690781251
CuTb,-0.23297294666666699
B2Sn2,0.7708308316666672
B20Cs4O32,-2.8322959808600165
Cl30Ta6,-1.8380550924388888
As2,0.0
O96Si48,-3.2723776579861115
Hg7Rb2,-0.212448396743295
NTi3,0.266921349405
O6Si3,-3.2545487108333337
O80Si40,-3.2741264262500014
Hg19Rb5,-0.20475209048850576
Al2Hf2,-0.40378786249999976
Ca3O12S3,-2.7945016738715287
Cu2F4,-1.814958065793334
F32Mn8,-2.4053405018940013
N4Ta2,-0.17883773491999952
Cr3Si6,-0.3635073499999998
Ga16Sc24,-0.5679976657500007
La8Sb6,-1.127865710000001
Co2K6,0.8043098227500001
O24Si12,-3.2709184519444445
Ga3Pt5,-0.5554564449999999
Ga6Sc10,-0.5168544031249995
ErSe,-1.6874844017968753
I2Nd6,-0.13369581437500022
Pd2Sb2,-0.4407953974999996
O16Pr9,-3.3290801932
O20V8,-2.2884109862500006
NTi3,0.2557215394049992
CeN,-1.68665655619
C12Dy8,-0.26213531625000003
C2U,0.5395496875000004
Ag2Ho,-0.3301228383333328
Ag8F20,-1.40773032335
Ga10Pd2,-0.2453965375000001
O32Si16,-3.273917181666666
Ga3Ni2,-0.4040110420000005
Cr20O48,-1.822134053823529
C4Sr2,0.021226999166665667
B50,0.09401662633333333
Rb32Si32,-0.023315067828663768
CuSm,-0.1733893762499994
ClRb,-2.155897181802414
Cl8Pb4,-1.54118623884
O6Si3,-0.840802075277778
Al3Nb,-0.42389016749999975
O4Yb2,-2.2307019291666665
O16Ti8,-3.4988433630555553
Ga3Ni5,-0.37688761624999945
Gd2S4,-2.1184387077083344
Na2Te,-0.9366701333333332
O8Si4,-3.1986930633333324
Ga4Nb6,-0.35130926300000026
Cl6Tb2,-2.706269498278334
Pm4,0.0
Si2Ta4,-0.5603573083333325
Cr6N3,-0.5240482974599985
N3Nb4,-1.0733194438771432
O48Si24,-3.273826718611112
O48Si24,-3.2732699387500013
Br12Ru4,-0.322707629375
Br2F6,-1.2539411996425
Li14N6O3P2,-1.3237754452926276
P4Pt10,-0.3888960777551022
O32U12,-3.715559394772728
Nb2Te8,-0.3149396000000003
Er2Ga2,-0.6234195974999999
Fe6N2,-0.1674596155949999
ClRb,-2.2172159318024143
P16Zn8,-0.24573971309523776
Ta,0.2456932700000003
LuPb2,-0.1291370866666662
Co9Ho3,-0.19108896958333213
Cl4F12,-1.1136085004575005
Pt3Sn,-0.3853010087499991
Co26La2,-0.030480002500000176
F24Np6,-3.8263898627020003
Nd2Zn4,-0.3591107191666663
C2Nd,-0.11893641499999913
H12As4,0.7462332360350001
Cd9I18,-0.5915069216666666
Na16Tl8,-0.1078565083333336
Cd8O48P16,-2.4585996117261906
H20F28K8,-2.311514161780714
Al4O24S6,-2.4700026915992663
Nb5Te4,-0.3557398833333344
Cd16I32,-0.5920198093750001
Re8U4,-0.014022478333333293
O2Pb2,-1.4804151706249993
CeGa2,-0.5776078099999999
GaSm3,-0.2366191168749996
FeN,-0.3129770061899997
Ir2K6,0.7456145465000001
Na16Pb16,-0.1767401743749999
S36Zn36,-1.1400232403645836
Hf2Ni2,-0.5186003249999995
B2Ta2,-0.8156889408333328
Ag2Li2,-0.22198761999999966
Mg4Nd2,-0.09925886916666647
O64Si32,-3.2689560410416667
Co3Nb,-0.13554476499999968
Rh2Th2,-0.9575785599999992
Ag2Ti2,-0.0654265658333335
Sn3Tb,-0.4266001770833334
HfPt3,-1.0973461762500003
Ba3O8P2,-3.309815258791209
Nb2Se4,-0.8390449940624999
Co6P3,-0.4971911107142854
Te20U12,-0.6312400253124997
O22V12,-2.484208649338236
Al4O15Sr6Y2,-3.4672575632870366
Al10Au20,-0.31647614899999943
O96Si48,-3.0477088490972237
O36V16,-2.3207977091346152
Sc8Te12,-1.2265459350000008
Cl16Ge4,-1.3998420611079996
Sn3Y,-0.4170004612499998
RuSi2,-0.4158988916666656
O2Th,-4.386847087499999
CaMnO3,-2.425793984442
PuSi2,-0.4542014422916671
Ir2Te2,0.07218484749999997
Cr2O6,-1.5362398071875
Mn2O4,-1.797794274486666
H6Al2,-0.1116995239649996
O2Sm4,-2.085337057083334
B5W2,0.2607137023809512
MgP2Si,0.2840281689285709
Se6U2,-0.9226271476953124
YbZn,-0.09760319249999982
B4La4O12,-3.534566517083333
O8Si4,-3.195423348333333
C6Mg4,0.17339385574999966
S24Zn24,-1.139887306406251
Au2Yb,-0.8127301500000002
Mn7O12,-1.8781274300905255
H2F2,-1.7815241524049998
Ba2Zn4,-0.18541876333333315
O26V12,-2.4001282984868424
Co4Ge2,-0.0930334833333338
Fe2Si2Sm2,-0.597894539166667
Cu5Ho,-0.1903335258333326
BN,-1.4681382145233322
VZn3,-0.0402889312500001
O3PRb8,-0.7711539065542901
N4Ru2,0.11555364341333413
AgI,-0.282001245
B4Li12O56P16Rb8,-2.7510968818094903
Fe2N2,-0.11982920618999947
B2Li6O16P4,-2.7598833289965983
Ga16O40Sr16,-2.763423012638889
C4Re2,0.4357777116666668
HoPb3,-0.2457899762499993
B36Na18O63,-2.7405399528098298
Cu2HoS2,-1.062300168625
O14V8,-2.3018206103409087
O6Ti3,-3.4678249830555563
B21Cs9Li12O42,-2.707623967718596
Al4Na4O20Si6,-3.147087535147058
Cl4Pd2,-0.8412958355066668
Ca16N16Si4,-1.234649080224444
Al8O32P8,-3.1128451874404757
Al3Os2,-0.4905808379999996
Co2F6,-2.1705788333925
Cd15I30,-0.5921369985555556
Co3F9,-2.0862127363091667
Al8Ca4O24Si4,-3.4441408485000005
Dy2Rh4,-0.7486211666666674
F20V4,-2.8161886522416677
Al6Pd10,-0.8490247862500002
H52B40O2,-0.06176109795113556
Co5Sm,-0.06383061874999996
Mg4Sn2,-0.10269072333333333
P4Ru4,-0.5624075185714288
Dy2S4,-2.109948799375
B40La16O84,-3.2438341007261906
C36Si36,-0.2048711772916663
N16Sr24,-0.6618761602019994
